source_ticker,target_ticker,relation_type,weight,is_directed,valid_from,valid_to,evidence_source,note
NT2,PVD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
NT2,PVS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PC1,BSR,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PC1,GAS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PC1,GEG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PC1,NT2,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PC1,PGV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PC1,PLX,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PC1,POW,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PC1,PPC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PC1,PVD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PC1,PVS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PGV,BSR,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PGV,GAS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PGV,GEG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PGV,NT2,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PGV,PC1,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PGV,PLX,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PGV,POW,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PGV,PPC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PGV,PVD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PGV,PVS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PLX,BSR,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PLX,GAS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PLX,GEG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PLX,NT2,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PLX,PC1,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PLX,PGV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PLX,POW,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PLX,PPC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PLX,PVD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PLX,PVS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
POW,BSR,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
POW,GAS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
POW,GEG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
POW,NT2,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
POW,PC1,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
POW,PGV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
POW,PLX,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
POW,PPC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
POW,PVD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
POW,PVS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PPC,BSR,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PPC,GAS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PPC,GEG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PPC,NT2,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PPC,PC1,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PPC,PGV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PPC,PLX,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PPC,POW,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PPC,PVD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PPC,PVS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVD,BSR,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVD,GAS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVD,GEG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVD,NT2,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVD,PC1,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVD,PGV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVD,PLX,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVD,POW,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVD,PPC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVD,PVS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVS,BSR,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVS,GAS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVS,GEG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVS,NT2,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVS,PC1,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVS,PGV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVS,PLX,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVS,POW,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVS,PPC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
PVS,PVD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=oil_gas_power; narrower than generic same_industry
BAF,BFC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
BAF,DBC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
BAF,DCM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
BAF,DPM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
BAF,LTG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
BAF,PAN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
BFC,BAF,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
BFC,DBC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
BFC,DCM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
BFC,DPM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
BFC,LTG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
BFC,PAN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DBC,BAF,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DBC,BFC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DBC,DCM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DBC,DPM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DBC,LTG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DBC,PAN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DCM,BAF,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DCM,BFC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DCM,DBC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DCM,DPM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DCM,LTG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DCM,PAN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DPM,BAF,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DPM,BFC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DPM,DBC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DPM,DCM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DPM,LTG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
DPM,PAN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
LTG,BAF,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
LTG,BFC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
LTG,DBC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
LTG,DCM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
LTG,DPM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
LTG,PAN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
PAN,BAF,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
PAN,BFC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
PAN,DBC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
PAN,DCM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
PAN,DPM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
PAN,LTG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=fertilizer_agriculture; narrower than generic same_industry
ACL,ANV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
ACL,FMC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
ACL,IDI,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
ACL,VHC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
ANV,ACL,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
ANV,FMC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
ANV,IDI,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
ANV,VHC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
FMC,ACL,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
FMC,ANV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
FMC,IDI,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
FMC,VHC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
IDI,ACL,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
IDI,ANV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
IDI,FMC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
IDI,VHC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
VHC,ACL,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
VHC,ANV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
VHC,FMC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
VHC,IDI,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=seafood; narrower than generic same_industry
DGW,FRT,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=retail_distribution; narrower than generic same_industry
DGW,MWG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=retail_distribution; narrower than generic same_industry
DGW,PNJ,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=retail_distribution; narrower than generic same_industry
FRT,DGW,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=retail_distribution; narrower than generic same_industry
FRT,MWG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=retail_distribution; narrower than generic same_industry
FRT,PNJ,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=retail_distribution; narrower than generic same_industry
MWG,DGW,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=retail_distribution; narrower than generic same_industry
MWG,FRT,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=retail_distribution; narrower than generic same_industry
MWG,PNJ,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=retail_distribution; narrower than generic same_industry
PNJ,DGW,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=retail_distribution; narrower than generic same_industry
PNJ,FRT,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=retail_distribution; narrower than generic same_industry
PNJ,MWG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=retail_distribution; narrower than generic same_industry
KDC,MSN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
KDC,QNS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
KDC,SAB,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
KDC,VNM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
MSN,KDC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
MSN,QNS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
MSN,SAB,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
MSN,VNM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
QNS,KDC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
QNS,MSN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
QNS,SAB,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
QNS,VNM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
SAB,KDC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
SAB,MSN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
SAB,QNS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
SAB,VNM,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
VNM,KDC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
VNM,MSN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
VNM,QNS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
VNM,SAB,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=consumer_staples; narrower than generic same_industry
CMG,ELC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
CMG,FOX,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
CMG,FPT,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
CMG,VGI,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
ELC,CMG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
ELC,FOX,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
ELC,FPT,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
ELC,VGI,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
FOX,CMG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
FOX,ELC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
FOX,FPT,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
FOX,VGI,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
FPT,CMG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
FPT,ELC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
FPT,FOX,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
FPT,VGI,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
VGI,CMG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
VGI,ELC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
VGI,FOX,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
VGI,FPT,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=ict_telecom; narrower than generic same_industry
DBD,DHG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DBD,DMC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DBD,IMP,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DBD,JVC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DBD,TRA,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DHG,DBD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DHG,DMC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DHG,IMP,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DHG,JVC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DHG,TRA,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DMC,DBD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DMC,DHG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DMC,IMP,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DMC,JVC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
DMC,TRA,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
IMP,DBD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
IMP,DHG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
IMP,DMC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
IMP,JVC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
IMP,TRA,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
JVC,DBD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
JVC,DHG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
JVC,DMC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
JVC,IMP,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
JVC,TRA,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
TRA,DBD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
TRA,DHG,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
TRA,DMC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
TRA,IMP,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
TRA,JVC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=healthcare_pharma; narrower than generic same_industry
ACV,AST,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
ACV,GMD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
ACV,HAH,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
ACV,SCS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
ACV,SGN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
ACV,VJC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
ACV,VSC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
ACV,VTP,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
AST,ACV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
AST,GMD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
AST,HAH,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
AST,SCS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
AST,SGN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
AST,VJC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
AST,VSC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
AST,VTP,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
GMD,ACV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
GMD,AST,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
GMD,HAH,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
GMD,SCS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
GMD,SGN,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
GMD,VJC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
GMD,VSC,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
GMD,VTP,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
HAH,ACV,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
HAH,AST,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
HAH,GMD,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
HAH,SCS,business_cluster,0.62,0,,,curated thesis relationship map,same business cluster=logistics_airport_port; narrower than generic same_industry
