model,ticker,n,mae,rmse,mean_y_true,mean_y_pred
Full Model,VTP,19,0.0093391538875232,0.0104829762123497,0.0224337762613829,0.0167201801578947
GNN + News,AAA,22,0.0053737034816111,0.0063721139870215,0.0166733580302785,0.0205603608636363
GNN + News,ABB,150,0.0100815715728136,0.0131668148626635,0.0235966270665327,0.0150850839999999
GNN + News,ACB,139,0.0067491998897444,0.0099641477803532,0.0138932821163304,0.0141293183129496
GNN + News,ACL,15,0.012388399654182,0.0174233314854516,0.0259901870662967,0.0177695137333333
GNN + News,ACV,30,0.0068934407388068,0.0077133802497293,0.0140636189530292,0.0162464647666666
GNN + News,AGG,33,0.0083526558269346,0.0097619721285522,0.0158226809774835,0.0206937046666666
GNN + News,AGR,26,0.0154268602159093,0.0188864971605131,0.0319308758928225,0.0226908234230769
GNN + News,ANV,18,0.0134493788495494,0.0164079950050868,0.0280684634732702,0.0159443987777777
GNN + News,APH,12,0.0080726724123075,0.0089372896436364,0.0152383000434686,0.0214201528333333
GNN + News,AST,15,0.0059724665523458,0.0081657355886371,0.0165355194980899,0.0155720440666666
GNN + News,BAF,34,0.0071615355406426,0.0095267097629321,0.0116685177062582,0.0152232626029411
GNN + News,BCM,104,0.008291929738115,0.0093561753069154,0.0137543815743321,0.0192963422980769
GNN + News,BFC,14,0.0058975562876332,0.0075811332799494,0.0167749984123344,0.0191189952142857
GNN + News,BID,147,0.005735505709413,0.0072465576846229,0.0154263328722848,0.0140288427380952
GNN + News,BMP,17,0.0132974579029791,0.0148534871013528,0.0200445427394964,0.0210557054705882
GNN + News,BSI,40,0.0104752390082918,0.0114632630410407,0.0208490765420719,0.0224861171749999
GNN + News,BSR,122,0.0149934558961031,0.0202542062318251,0.0283415345894935,0.0159700851065573
GNN + News,BWE,60,0.0054074533876721,0.0065728584414172,0.0107626478342959,0.0149507359083333
GNN + News,C4G,20,0.0049680677837481,0.0054770386957008,0.0191483570262789,0.0215992824
GNN + News,CMG,30,0.0075188533887016,0.0088603702882476,0.016959746244053,0.0178235688666666
GNN + News,CRE,42,0.0105026840203916,0.0127520049094676,0.0311966346399414,0.0214086563571428
GNN + News,CSV,35,0.0075143766466665,0.0090538525940149,0.0197961416095494,0.0205856628571428
GNN + News,CTD,48,0.0108464335149682,0.0131749725697913,0.0237532218840593,0.02206430559375
GNN + News,CTG,113,0.0073891383314579,0.0090188576086915,0.0176897052246911,0.0143577826681415
GNN + News,CTS,96,0.0101557783092428,0.0127712915969488,0.0293975220411084,0.02245887975
GNN + News,DBC,34,0.0051758236307856,0.0075638904447503,0.0173288539175272,0.0164952569852941
GNN + News,DBD,32,0.0098811598258404,0.010545656424229,0.0062820771054247,0.016015848875
GNN + News,DCM,20,0.0077349592702857,0.0103407832239721,0.0202349793631583,0.0213990407
GNN + News,DGC,34,0.0119095266116819,0.0134813746032081,0.019719784723266,0.0204331576470588
GNN + News,DGW,55,0.0089706421559256,0.0114952002887788,0.0232061324641108,0.0162208788363636
GNN + News,DHG,10,0.0097839120595744,0.0115542207178929,0.008509176573716,0.0180656887
GNN + News,DIG,146,0.0130903718892948,0.0167518509567385,0.0334356277415605,0.0214621363219178
GNN + News,DMC,18,0.0083697378089085,0.0090715344564434,0.0072505797466469,0.0156203175555555
GNN + News,DPG,55,0.0072270499526583,0.0094043752911327,0.0247104720974509,0.0218722421454545
GNN + News,DPM,77,0.0085973090299156,0.0103701614141965,0.0179301370660979,0.0215079788441558
GNN + News,DXG,121,0.0148724709135071,0.0180966571885372,0.0339143978170126,0.0208676366033057
