article_id,ticker,company_name,is_primary,mention_count,relevance_score,company_sentiment,mapping_method,matched_text
N019649,VIC,Vingroup,0,1,1.0,0.333333,ticker_match,VIC
N019650,VHM,Vinhomes,1,1,1.0,0.0,ticker_match,VHM
N019651,VHM,Vinhomes,1,1,1.0,0.333333,ticker_match,VHM
N019652,VHM,Vinhomes,1,1,1.0,0.0,ticker_match,VHM
N019653,VHM,Vinhomes,1,1,1.0,0.0,ticker_match,VHM
N019654,VHM,Vinhomes,1,1,1.0,0.0,ticker_match,VHM
N019655,VIB,VIB,1,1,1.0,0.333333,ticker_match,VIB
N019656,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N019657,VIB,VIB,1,1,1.0,0.333333,ticker_match,VIB
N019658,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N019659,VIB,VIB,1,2,1.0,0.0,ticker_match,VIB
N019660,VIB,VIB,1,2,1.0,0.0,ticker_match,VIB
N019661,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N019661,HPG,Hoa Phat,0,1,1.0,0.0,ticker_match,HPG
N019662,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N019663,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N019664,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N019665,VIC,Vingroup,1,1,0.95,0.316667,company_name_match,Vingroup
N019666,VIX,VIX Securities,1,1,1.0,0.0,ticker_match,VIX
N019667,VJC,Vietjet,1,1,0.95,0.316667,company_name_match,Vietjet
N019668,VJC,Vietjet,1,1,1.0,0.0,ticker_match,VJC
N019669,VJC,Vietjet,1,1,1.0,0.0,ticker_match,VJC
N019670,VJC,Vietjet,1,1,1.0,0.0,ticker_match,VJC
N019671,VJC,Vietjet,1,1,1.0,0.0,ticker_match,VJC
N019672,VJC,Vietjet,1,1,1.0,0.0,ticker_match,VJC
N019673,VND,VNDirect,1,1,1.0,0.0,ticker_match,VND
N019674,VNM,Vinamilk,1,1,1.0,0.0,ticker_match,VNM
N019675,VNM,Vinamilk,1,1,1.0,0.0,ticker_match,VNM
N019676,VNM,Vinamilk,1,1,1.0,0.0,ticker_match,VNM
N019677,VNM,Vinamilk,1,1,1.0,0.0,ticker_match,VNM
N019678,VNM,Vinamilk,1,1,1.0,0.0,ticker_match,VNM
N019679,VPB,VPBank,1,1,0.95,0.0,company_name_match,VPBank
N019680,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N019681,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N019682,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N019683,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N019684,VRE,Vincom Retail,1,1,1.0,0.0,ticker_match,VRE
N019685,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N019686,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N019687,VTP,Viettel Post,1,1,1.0,0.0,ticker_match,VTP
N019688,ABB,ABBANK,1,1,1.0,0.0,ticker_match,ABB
N019689,ABB,ABBANK,1,1,1.0,0.0,ticker_match,ABB
N019690,ACB,ACB,1,2,1.0,0.0,ticker_match,ACB
N019691,ACB,ACB,1,2,1.0,0.0,ticker_match,ACB
N019692,ACB,ACB,1,2,1.0,0.0,ticker_match,ACB
N019693,ACB,ACB,1,1,1.0,0.333333,ticker_match,ACB
N019694,ACL,ACL,1,1,1.0,0.0,ticker_match,ACL
N019695,ACL,ACL,1,1,1.0,0.0,ticker_match,ACL
N019696,ACV,ACV,1,1,1.0,0.0,ticker_match,ACV
N019697,ACV,ACV,1,1,1.0,0.0,ticker_match,ACV
N019698,ACV,ACV,1,1,0.8,0.8,source_ticker,ACV
N019699,ANV,Nam Viet,1,1,1.0,0.0,ticker_match,ANV
N019700,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N019701,C4G,C4G,1,1,1.0,0.0,ticker_match,C4G
N019702,C4G,C4G,1,1,1.0,0.0,ticker_match,C4G
N019703,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N019704,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N019705,CSV,CSV,1,1,1.0,0.0,ticker_match,CSV
N019706,CSV,CSV,1,1,1.0,0.0,ticker_match,CSV
N019707,CTG,VietinBank,1,1,1.0,0.0,ticker_match,CTG
N019708,CTG,VietinBank,1,1,1.0,0.0,ticker_match,CTG
N019709,CTG,VietinBank,1,1,1.0,0.0,ticker_match,CTG
N019710,DCM,Dam Ca Mau,1,1,1.0,-0.333333,ticker_match,DCM
N019711,DIG,DIC Corp,1,1,1.0,-0.333333,ticker_match,DIG
N019712,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N019713,GAS,PV GAS,1,1,1.0,0.0,ticker_match,GAS
N019714,GEG,GEG,1,1,1.0,0.0,ticker_match,GEG
N019715,HCM,HSC,1,1,0.8,0.0,source_ticker,HCM
N019716,HDB,HDBank,1,2,1.0,0.0,ticker_match,HDB
N019717,HDB,HDBank,1,2,1.0,0.0,ticker_match,HDB
N019718,HDB,HDBank,1,1,0.8,0.0,source_ticker,HDB
N019719,VIC,Vingroup,0,1,1.0,0.0,ticker_match,VIC
N019719,HPG,Hoa Phat,1,1,1.0,0.0,ticker_match,HPG
N019720,MBB,MBBank,1,2,1.0,0.0,ticker_match,MBB
N019721,MBB,MBBank,1,2,1.0,0.0,ticker_match,MBB
N019722,OCB,OCB,1,1,1.0,0.0,ticker_match,OCB
N019723,ORS,ORS,1,1,1.0,0.0,ticker_match,ORS
N019724,PHR,PHR,1,1,1.0,0.0,ticker_match,PHR
N019725,PLX,Petrolimex,1,1,1.0,0.0,ticker_match,PLX
N019726,PLX,Petrolimex,1,1,1.0,0.0,ticker_match,PLX
N019727,PLX,Petrolimex,1,1,1.0,0.0,ticker_match,PLX
N019728,PLX,Petrolimex,1,1,0.95,0.316667,company_name_match,Petrolimex
N019729,PNJ,Phu Nhuan Jewelry,1,1,1.0,0.333333,ticker_match,PNJ
N019730,PPC,PPC,1,1,1.0,-0.666667,ticker_match,PPC
N019731,PVS,PTSC,1,1,1.0,0.333333,ticker_match,PVS
N019732,PVS,PTSC,1,1,1.0,0.0,ticker_match,PVS
N019733,PVS,PTSC,1,1,1.0,0.0,ticker_match,PVS
N019734,REE,REE Corporation,1,1,1.0,0.0,ticker_match,REE
N019735,REE,REE Corporation,1,1,1.0,0.0,ticker_match,REE
N019736,SHB,SHB,1,1,1.0,0.333333,ticker_match,SHB
N019737,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N019738,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N019739,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N019740,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N019741,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N019742,TCB,Techcombank,1,1,0.8,0.0,source_ticker,TCB
N019743,TPB,TPBank,1,1,0.8,0.266667,source_ticker,TPB
N019744,VGI,Viettel Global,1,1,1.0,0.0,ticker_match,VGI
N019745,VHM,Vinhomes,1,1,1.0,0.0,ticker_match,VHM
N019746,VHM,Vinhomes,1,1,1.0,0.333333,ticker_match,VHM
N019747,VHM,Vinhomes,1,1,1.0,0.333333,ticker_match,VHM
N019748,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N019749,VIB,VIB,1,2,1.0,0.0,ticker_match,VIB
N019750,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N019750,HPG,Hoa Phat,0,1,1.0,0.0,ticker_match,HPG
N019751,VND,VNDirect,1,1,1.0,0.0,ticker_match,VND
N019752,VND,VNDirect,1,1,1.0,0.0,ticker_match,VND
N019753,VNM,Vinamilk,1,1,1.0,0.0,ticker_match,VNM
N019754,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N019755,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N019756,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N019757,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N019758,VTP,Viettel Post,1,1,1.0,0.0,ticker_match,VTP
N019759,VTP,Viettel Post,1,1,1.0,0.0,ticker_match,VTP
N019760,ABB,ABBANK,1,1,0.8,0.0,source_ticker,ABB
N019761,ACL,ACL,1,1,1.0,-0.333333,ticker_match,ACL
N019762,ACL,ACL,1,1,1.0,0.0,ticker_match,ACL
N019763,ACV,ACV,1,1,1.0,0.0,ticker_match,ACV
N019764,BCM,Becamex IDC,1,1,1.0,0.333333,ticker_match,BCM
N019765,BID,BIDV,1,1,0.8,0.0,source_ticker,BID
N019766,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N019767,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N019768,BWE,BWE,1,1,0.8,0.266667,source_ticker,BWE
N019769,C4G,C4G,1,1,1.0,0.0,ticker_match,C4G
N019770,CSV,CSV,1,1,1.0,0.0,ticker_match,CSV
N019771,CSV,CSV,1,1,1.0,0.0,ticker_match,CSV
N019772,CTD,Coteccons,1,1,1.0,0.0,ticker_match,CTD
N019773,CTD,Coteccons,1,1,1.0,0.0,ticker_match,CTD
N019774,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N019775,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N019776,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N019777,DPG,DPG,1,1,1.0,0.0,ticker_match,DPG
N019778,DPG,DPG,1,1,1.0,0.0,ticker_match,DPG
N019779,DPG,DPG,1,1,1.0,0.0,ticker_match,DPG
N019780,DPG,DPG,1,1,1.0,0.0,ticker_match,DPG
N019781,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N019782,DXG,Dat Xanh,1,1,0.8,0.0,source_ticker,DXG
N019783,EIB,Eximbank,1,1,1.0,0.0,ticker_match,EIB
N019784,EIB,Eximbank,1,1,1.0,0.0,ticker_match,EIB
N019785,EIB,Eximbank,1,1,0.95,0.0,company_name_match,Eximbank
N019786,FMC,FMC,1,1,1.0,0.0,ticker_match,FMC
N019787,FOX,FPT Telecom,1,1,1.0,0.0,ticker_match,FOX
N019788,GEX,GELEX,1,1,1.0,-0.333333,ticker_match,GEX
N019789,HSG,Hoa Sen Group,1,1,1.0,0.0,ticker_match,HSG
N019790,LCG,LCG,1,1,1.0,0.333333,ticker_match,LCG
N019791,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N019792,MSB,MSB,1,1,1.0,0.333333,ticker_match,MSB
N019793,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N019794,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N019795,NTL,Phat Dat,1,1,1.0,0.0,ticker_match,NTL
N019796,PPC,PPC,1,1,1.0,-0.666667,ticker_match,PPC
N019797,REE,REE Corporation,1,1,1.0,0.333333,ticker_match,REE
N019798,SHB,SHB,1,2,1.0,0.0,ticker_match,SHB
N019799,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N019800,VCB,Vietcombank,0,1,0.95,0.0,company_name_match,Vietcombank
N019800,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N019801,SZC,Sonadezi Chau Duc,1,1,1.0,0.0,ticker_match,SZC
N019802,VCG,Vinaconex,1,1,1.0,0.0,ticker_match,VCG
N019803,VCG,Vinaconex,1,1,1.0,0.0,ticker_match,VCG
N019804,VCG,Vinaconex,1,1,1.0,0.0,ticker_match,VCG
N019805,VGI,Viettel Global,1,1,1.0,0.0,ticker_match,VGI
N019806,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N019807,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N019808,VIC,Vingroup,1,1,0.95,0.0,company_name_match,Vingroup
N019809,VND,VNDirect,1,1,1.0,0.0,ticker_match,VND
N019810,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N019811,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N019812,BAF,BAF Viet Nam,1,2,1.0,0.0,ticker_match,BAF
N019813,BID,BIDV,1,1,0.8,0.0,source_ticker,BID
N019814,BSI,BSI,1,1,1.0,0.333333,ticker_match,BSI
N019815,C4G,C4G,1,1,0.9,0.6,alias_match,Cienco4
N019816,FTS,FPTS,1,1,1.0,0.0,ticker_match,FTS
N019817,HHV,Deo Ca,1,1,0.8,0.533333,source_ticker,HHV
N019818,HPG,Hoa Phat,1,1,1.0,0.0,ticker_match,HPG
N019819,HSG,Hoa Sen Group,1,1,1.0,0.333333,ticker_match,HSG
N019820,KDC,KIDO,1,1,0.95,0.0,company_name_match,KIDO
N019821,LTG,Loc Troi Group,1,1,1.0,0.0,ticker_match,LTG
N019822,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N019823,MSB,MSB,1,1,0.8,0.0,source_ticker,MSB
N019824,NT2,NT2,1,1,1.0,0.0,ticker_match,NT2
N019825,ORS,ORS,1,1,1.0,0.0,ticker_match,ORS
N019826,PDR,Phat Dat Realty,1,1,1.0,0.0,ticker_match,PDR
N019827,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N019828,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N019829,VIC,Vingroup,1,1,1.0,0.333333,ticker_match,VIC
N019830,VJC,Vietjet,1,1,1.0,0.0,ticker_match,VJC
N019831,BAF,BAF Viet Nam,1,1,1.0,0.0,ticker_match,BAF
N019832,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N019833,BSI,BSI,1,1,1.0,0.333333,ticker_match,BSI
N019834,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N019835,CSV,CSV,1,1,1.0,0.0,ticker_match,CSV
N019836,CTD,Coteccons,1,1,1.0,0.0,ticker_match,CTD
N019837,CTD,Coteccons,1,1,1.0,0.0,ticker_match,CTD
N019838,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N019839,DBD,DBD,1,1,1.0,0.0,ticker_match,DBD
N019840,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N019841,FOX,FPT Telecom,1,1,1.0,0.0,ticker_match,FOX
N019842,FPT,FPT Corporation,1,1,1.0,0.0,ticker_match,FPT
N019843,FTS,FPTS,1,1,1.0,0.0,ticker_match,FTS
N019844,GEX,GELEX,1,1,1.0,0.0,ticker_match,GEX
N019845,GMD,Gemadept,1,1,1.0,0.0,ticker_match,GMD
N019846,HDB,HDBank,1,1,1.0,0.0,ticker_match,HDB
N019847,IJC,IJC,1,1,1.0,0.0,ticker_match,IJC
N019848,IJC,IJC,1,1,1.0,0.0,ticker_match,IJC
N019849,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N019850,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N019851,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N019852,ORS,ORS,1,1,1.0,0.0,ticker_match,ORS
N019853,PNJ,Phu Nhuan Jewelry,1,1,1.0,0.0,ticker_match,PNJ
N019854,PVS,PTSC,1,1,1.0,0.0,ticker_match,PVS
N019855,QNS,Duong Quang Ngai,1,1,1.0,0.0,ticker_match,QNS
N019856,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N019857,STB,Sacombank,1,1,0.95,0.0,company_name_match,Sacombank
N019858,VCG,Vinaconex,1,1,0.8,0.0,source_ticker,VCG
N019859,VHM,Vinhomes,1,1,0.8,0.0,source_ticker,VHM
N019860,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N019861,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N019862,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N019863,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N019864,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N019865,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N019866,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N019867,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N019868,CTD,Coteccons,1,1,1.0,0.0,ticker_match,CTD
N019869,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N019870,VHM,Vinhomes,1,1,0.95,0.0,company_name_match,Vinhomes
N019871,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N019872,ACV,ACV,1,1,0.8,0.0,source_ticker,ACV
N019873,BWE,BWE,1,1,0.8,0.266667,source_ticker,BWE
N019874,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N019875,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N019876,CMG,CMC Corporation,1,1,0.9,0.0,alias_match,CMC
N019877,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N019878,CSV,CSV,1,1,1.0,0.0,ticker_match,CSV
N019879,CSV,CSV,1,1,1.0,0.0,ticker_match,CSV
N019880,ELC,ELC,1,1,1.0,0.0,ticker_match,ELC
N019881,GEX,GELEX,1,1,1.0,0.0,ticker_match,GEX
N019882,HAH,Hai An,1,1,1.0,0.0,ticker_match,HAH
N019883,HCM,HSC,1,1,0.8,-0.266667,source_ticker,HCM
N019884,HPG,Hoa Phat,1,1,0.8,0.266667,source_ticker,HPG
N019885,LTG,Loc Troi Group,1,1,1.0,0.0,ticker_match,LTG
N019886,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N019887,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N019888,OCB,OCB,1,1,1.0,0.0,ticker_match,OCB
N019889,OCB,OCB,1,1,1.0,0.0,ticker_match,OCB
N019890,PVD,PV Drilling,1,1,1.0,0.0,ticker_match,PVD
N019891,STB,Sacombank,1,1,0.95,0.0,company_name_match,Sacombank
N019892,SZC,Sonadezi Chau Duc,1,1,1.0,0.0,ticker_match,SZC
N019893,SZC,Sonadezi Chau Duc,1,1,0.8,0.0,source_ticker,SZC
N019894,TPB,TPBank,1,1,0.8,0.266667,source_ticker,TPB
N019895,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N019896,VNM,Vinamilk,1,1,1.0,0.0,ticker_match,VNM
N019897,VNM,Vinamilk,1,1,1.0,0.0,ticker_match,VNM
N019898,ACV,ACV,1,1,0.8,0.0,source_ticker,ACV
N019899,ANV,Nam Viet,1,1,1.0,0.0,ticker_match,ANV
N019900,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N019901,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N019902,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N019903,FRT,FPT Retail,1,1,1.0,0.0,ticker_match,FRT
N019904,FRT,FPT Retail,1,1,1.0,0.0,ticker_match,FRT
N019905,FRT,FPT Retail,1,1,1.0,0.0,ticker_match,FRT
N019906,GMD,Gemadept,1,1,1.0,0.0,ticker_match,GMD
N019907,HCM,HSC,1,1,1.0,0.0,ticker_match,HCM
N019908,HDB,HDBank,1,2,1.0,0.0,ticker_match,HDB
N019909,HDB,HDBank,1,2,1.0,0.0,ticker_match,HDB
N019910,HSG,Hoa Sen Group,1,1,1.0,0.0,ticker_match,HSG
N019911,HSG,Hoa Sen Group,1,1,1.0,0.0,ticker_match,HSG
N019912,MBB,MBBank,1,1,0.8,0.0,source_ticker,MBB
N019913,MBB,MBBank,1,2,1.0,0.0,ticker_match,MBB
N019914,MBB,MBBank,1,2,1.0,0.0,ticker_match,MBB
N019915,MBB,MBBank,1,1,1.0,0.0,ticker_match,MBB
N019916,MBB,MBBank,1,1,1.0,0.0,ticker_match,MBB
N019917,MBB,MBBank,1,1,1.0,0.0,ticker_match,MBB
N019918,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N019919,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N019920,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N019921,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N019922,MSB,MSB,1,1,0.8,0.266667,source_ticker,MSB
N019923,MSN,Masan Group,1,1,1.0,0.0,ticker_match,MSN
N019924,PHR,PHR,1,1,1.0,0.0,ticker_match,PHR
N019925,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N019926,SIP,SIP,1,1,1.0,0.333333,ticker_match,SIP
N019927,STB,Sacombank,1,1,0.95,0.0,company_name_match,Sacombank
N019928,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N019929,VCG,Vinaconex,1,1,1.0,0.0,ticker_match,VCG
N019930,VIB,VIB,1,2,1.0,0.0,ticker_match,VIB
N019931,VIB,VIB,1,2,1.0,0.0,ticker_match,VIB
N019932,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N019933,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N019934,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N019935,ABB,ABBANK,1,1,0.8,0.266667,source_ticker,ABB
N019936,HPG,Hoa Phat,0,1,1.0,0.0,ticker_match,HPG
N019936,ACB,ACB,1,1,0.8,0.0,source_ticker,ACB
N019937,ACV,ACV,1,1,1.0,0.333333,ticker_match,ACV
N019938,ACV,ACV,1,1,1.0,0.0,ticker_match,ACV
N019939,AGG,An Gia,1,1,0.8,0.0,source_ticker,AGG
N019940,ANV,Nam Viet,1,1,1.0,0.0,ticker_match,ANV
N019941,BID,BIDV,1,1,0.8,0.266667,source_ticker,BID
N019942,BSI,BSI,1,1,1.0,0.0,ticker_match,BSI
N019943,CTG,VietinBank,1,1,1.0,0.0,ticker_match,CTG
N019944,CTG,VietinBank,1,1,1.0,0.0,ticker_match,CTG
N019945,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N019946,DPM,Dam Phu My,1,1,0.8,0.266667,source_ticker,DPM
N019947,DPM,Dam Phu My,1,1,1.0,0.0,ticker_match,DPM
N019948,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N019949,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N019950,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N019951,FPT,FPT Corporation,1,1,1.0,0.0,ticker_match,FPT
N019952,HDB,HDBank,1,1,0.95,0.316667,company_name_match,HDBank
N019953,HDB,HDBank,1,1,0.8,0.0,source_ticker,HDB
N019954,HPG,Hoa Phat,1,1,0.8,0.0,source_ticker,HPG
N019955,HPG,Hoa Phat,1,1,1.0,0.0,ticker_match,HPG
N019956,IJC,IJC,1,1,0.8,0.266667,source_ticker,IJC
N019957,KDC,KIDO,1,1,1.0,0.0,ticker_match,KDC
N019958,MSN,Masan Group,1,1,1.0,0.0,ticker_match,MSN
N019959,MSN,Masan Group,1,1,1.0,0.0,ticker_match,MSN
N019960,MSN,Masan Group,1,1,1.0,0.0,ticker_match,MSN
N019961,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N019962,PGV,PV Power,1,1,1.0,0.0,ticker_match,PGV
N019963,PPC,PPC,1,1,1.0,-0.666667,ticker_match,PPC
N019964,PVD,PV Drilling,1,2,1.0,0.0,ticker_match,PVD
N019965,QNS,Duong Quang Ngai,1,1,1.0,0.333333,ticker_match,QNS
N019966,QNS,Duong Quang Ngai,1,1,1.0,0.0,ticker_match,QNS
N019967,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N019968,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N019969,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N019970,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N019971,STB,Sacombank,1,1,0.95,-0.316667,company_name_match,Sacombank
N019972,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N019973,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N019974,VCG,Vinaconex,1,1,0.8,0.0,source_ticker,VCG
N019975,VCG,Vinaconex,1,1,0.95,0.0,company_name_match,Vinaconex
N019976,VCI,Vietcap,1,1,1.0,0.0,ticker_match,VCI
N019977,VTP,Viettel Post,1,1,1.0,0.0,ticker_match,VTP
N019978,VTP,Viettel Post,1,1,1.0,0.0,ticker_match,VTP
N019979,ABB,ABBANK,1,1,0.95,0.0,company_name_match,ABBANK
N019980,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N019981,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N019982,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N019983,ACB,ACB,1,1,1.0,-0.333333,ticker_match,ACB
N019984,AGR,Agriseco,1,1,1.0,-0.666667,ticker_match,AGR
N019985,BSI,BSI,1,1,1.0,0.0,ticker_match,BSI
N019986,TPB,TPBank,0,1,1.0,0.333333,ticker_match,TPB
N019986,CTS,CTS,1,1,1.0,0.333333,ticker_match,CTS
N019987,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N019988,DCM,Dam Ca Mau,1,1,1.0,0.0,ticker_match,DCM
N019989,DCM,Dam Ca Mau,1,1,1.0,0.0,ticker_match,DCM
N019990,DHG,Hau Giang Pharma,1,1,1.0,0.0,ticker_match,DHG
N019991,DPM,Dam Phu My,1,1,1.0,0.0,ticker_match,DPM
N019992,DPM,Dam Phu My,1,1,0.8,0.0,source_ticker,DPM
N019993,FOX,FPT Telecom,1,1,1.0,0.0,ticker_match,FOX
N019994,FOX,FPT Telecom,1,1,1.0,0.0,ticker_match,FOX
N019995,FOX,FPT Telecom,1,1,1.0,0.0,ticker_match,FOX
N019996,FPT,FPT Corporation,1,1,1.0,0.0,ticker_match,FPT
N019997,FRT,FPT Retail,1,1,1.0,-0.333333,ticker_match,FRT
N019998,FRT,FPT Retail,1,1,1.0,0.0,ticker_match,FRT
N019998,SIP,SIP,0,1,1.0,0.0,ticker_match,SIP
N019999,FTS,FPTS,1,1,1.0,0.0,ticker_match,FTS
N020000,FTS,FPTS,1,1,1.0,0.0,ticker_match,FTS
N020001,FTS,FPTS,1,1,1.0,0.0,ticker_match,FTS
N020002,HDB,HDBank,1,1,0.95,0.633333,company_name_match,HDBank
N020003,IMP,Imexpharm,1,1,1.0,0.0,ticker_match,IMP
N020004,IMP,Imexpharm,1,1,1.0,0.0,ticker_match,IMP
N020005,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N020006,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N020007,MSN,Masan Group,1,1,1.0,0.0,ticker_match,MSN
N020008,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N020009,OCB,OCB,1,1,1.0,0.0,ticker_match,OCB
N020010,PLX,Petrolimex,1,1,1.0,0.0,ticker_match,PLX
N020011,SGN,Sai Gon Cargo,1,1,1.0,0.0,ticker_match,SGN
N020012,SGN,Sai Gon Cargo,1,1,1.0,0.0,ticker_match,SGN
N020013,SHB,SHB,1,1,1.0,0.333333,ticker_match,SHB
N020014,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N020015,FRT,FPT Retail,0,1,1.0,0.0,ticker_match,FRT
N020015,SIP,SIP,1,1,1.0,0.0,ticker_match,SIP
N020016,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N020017,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N020018,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N020019,TPB,TPBank,1,1,0.8,0.0,source_ticker,TPB
N020020,VCI,Vietcap,1,1,0.95,0.316667,company_name_match,Vietcap
N020021,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N020022,VIC,Vingroup,1,1,1.0,-0.333333,ticker_match,VIC
N020023,VIC,Vingroup,1,1,0.9,0.0,alias_match,VinFast
N020024,VPB,VPBank,1,1,0.95,0.0,company_name_match,VPBank
N020025,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N020026,ABB,ABBANK,1,1,0.95,0.0,company_name_match,ABBANK
