ticker,date,title,url
DMC,31/03/2023,DMC: BCTC năm 2022,//vietstock.vn/2023/03/dmc-bctc-nam-2022-737-1054246.htm
DMC,30/03/2023,DMC: Nghị quyết HĐQT về việc tổ chức họp ĐHĐCĐ thường ni&#234;n 2023 v&#224; chỉ ti&#234;u kế hoạch năm 2023,//vietstock.vn/2023/03/dmc-nghi-quyet-hdqt-ve-viec-to-chuc-hop-dhdcd-thuong-nien-2023-va-chi-tieu-ke-hoach-nam-2023-737-1053347.htm
DMC,24/03/2023,DMC: Th&#244;ng b&#225;o nhận đơn từ nhiệm của TV Ban kiểm so&#225;t,//vietstock.vn/2023/03/dmc-thong-bao-nhan-don-tu-nhiem-cua-tv-ban-kiem-soat-830-1051476.htm
DMC,08/03/2023,DMC: Th&#244;ng b&#225;o ng&#224;y ĐKCC để thực hiện quyền tham dự ĐHCĐ thường ni&#234;n năm 2023,//vietstock.vn/2023/03/dmc-thong-bao-ngay-dkcc-de-thuc-hien-quyen-tham-du-dhcd-thuong-nien-nam-2023-830-1045995.htm
DMC,28/02/2023,DMC: Nghị quyết HĐQT về tổ chức ĐHĐCĐ thường ni&#234;n năm 2023,//vietstock.vn/2023/02/dmc-nghi-quyet-hdqt-ve-to-chuc-dhdcd-thuong-nien-nam-2023-737-1046603.htm
DMC,27/01/2023,DMC: BCTC qu&#253; 4 năm 2022,//vietstock.vn/2023/01/dmc-bctc-quy-4-nam-2022-737-1033422.htm
DMC,19/01/2023,DMC: Giải tr&#236;nh KQKD qu&#253; 4/2022 so với c&#249;ng kỳ năm trước,//vietstock.vn/2023/01/dmc-giai-trinh-kqkd-quy-4-2022-so-voi-cung-ky-nam-truoc-737-1033038.htm
DMC,11/01/2023,DMC: B&#225;o c&#225;o t&#236;nh h&#236;nh quản trị c&#244;ng ty năm 2022,//vietstock.vn/2023/01/dmc-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2022-737-1030234.htm
DMC,20/10/2022,DMC: Giải tr&#236;nh biến động kết quả kinh doanh qu&#253; 3/2022 so với qu&#253; 3/2021,//vietstock.vn/2022/10/dmc-giai-trinh-bien-dong-ket-qua-kinh-doanh-quy-3-2022-so-voi-quy-3-2021-737-1010094.htm
DMC,20/10/2022,DMC: BCTC qu&#253; 3 năm 2022,//vietstock.vn/2022/10/dmc-bctc-quy-3-nam-2022-737-1010381.htm
DMC,23/09/2022,DMC: Nghị quyết HĐQT bổ nhiệm Ph&#243; tổng Gi&#225;m đốc phụ tr&#225;ch T&#224;i ch&#237;nh kế to&#225;n,//vietstock.vn/2022/09/dmc-nghi-quyet-hdqt-bo-nhiem-pho-tong-giam-doc-phu-trach-tai-chinh-ke-toan-737-1003592.htm
