model,event_trading_date,n,mae,rmse,mean_y_true,mean_y_pred
GNN Correlation Only (Ablation),2025-09-03,57,0.693118752797367,0.8103462139183087,-0.23750580723086992,0.3209125810701754
GNN Correlation Only (Ablation),2025-09-04,33,0.5813090164973956,0.7406937174705656,-0.2706651750839118,0.1165944253030303
GNN Correlation Only (Ablation),2025-09-05,40,0.5450463340816555,0.6468514574635534,-0.26589589260984214,-0.013951334924999998
GNN Correlation Only (Ablation),2025-09-08,34,0.8600035428336201,0.9774067000655411,-0.692036332014729,0.11419778491176469
GNN Correlation Only (Ablation),2025-09-09,34,0.8658582503280056,0.9789964363796358,-0.583147019668318,0.18700323320588233
GNN Correlation Only (Ablation),2025-09-10,15,0.8002846205284818,0.9499174100651109,-0.5063832828154167,0.0667632686
GNN Correlation Only (Ablation),2025-09-11,24,0.9487461477761451,1.1062076933137457,-0.7523090887504319,0.021642187691666686
GNN Correlation Only (Ablation),2025-09-12,35,0.7925405077354664,0.9386389564869108,-0.5365998666201319,-0.06896075514714287
GNN Correlation Only (Ablation),2025-09-15,26,0.8680087220413366,1.033914981691763,-0.6407614733593968,0.1956408573346154
GNN Correlation Only (Ablation),2025-09-16,24,0.8276281746511208,1.062513542689422,-0.5739597231925776,0.04933990625
GNN Correlation Only (Ablation),2025-09-17,26,0.5522517045456115,0.692942397863325,-0.603710324718402,-0.08908261034615386
GNN Correlation Only (Ablation),2025-09-18,30,0.6314204757831466,0.7306318615706301,-0.5061139052112897,0.04117927576666667
GNN Correlation Only (Ablation),2025-09-19,27,0.645589720674022,0.7345144676979171,-0.46342689792315167,0.055956789
GNN Correlation Only (Ablation),2025-09-22,32,0.6460896014872625,0.743578469059328,-0.50593942462001,0.01973383128125
GNN Correlation Only (Ablation),2025-09-23,20,0.8109483729987289,0.9324778604636202,-0.5915107115637511,0.13381940745
GNN Correlation Only (Ablation),2025-09-24,18,0.7344670586914286,0.8205282742135136,-0.6660241770247618,0.06844288166666668
GNN Correlation Only (Ablation),2025-09-25,23,0.6322472946893181,0.6955959817974374,-0.5250428372427173,0.0022430545652173876
GNN Correlation Only (Ablation),2025-09-26,30,0.5216550244454395,0.5995502051214543,-0.4215045191347599,-0.059394297066666664
GNN Correlation Only (Ablation),2025-09-29,39,0.6031062734187856,0.7338204069455535,0.32395532497992885,-0.046533933256410254
GNN Correlation Only (Ablation),2025-09-30,25,0.5988035455402942,0.7118417167053074,0.2917064583301544,-0.10608830008
GNN Correlation Only (Ablation),2025-10-01,25,0.5848276426079306,0.7441150219590889,0.2020943395793438,0.071226916772
GNN Correlation Only (Ablation),2025-10-02,29,0.6886163379768468,0.8155222261867535,0.21972038982243375,-0.11596689737931036
GNN Correlation Only (Ablation),2025-10-03,25,0.5673495832127111,0.6649999620218969,0.175862440764904,0.08811798825599998
GNN Correlation Only (Ablation),2025-10-06,32,0.6449516154333608,0.7322921291401129,-0.26870964182307944,0.2177697118125
GNN Correlation Only (Ablation),2025-10-07,25,0.4605272372026647,0.5667523275484877,-0.175495589338243,0.11093364962399999
GNN Correlation Only (Ablation),2025-10-08,28,0.3101075235060515,0.41294264727283037,-0.17656355976526225,-0.19337436871428573
GNN Correlation Only (Ablation),2025-10-09,27,0.4325393645646893,0.5204296025509454,-0.17065722467722716,-0.05708320847407408
GNN Correlation Only (Ablation),2025-10-10,29,0.5244576554609947,0.63501282739295,-0.13070322923233796,0.012642362344827587
GNN Correlation Only (Ablation),2025-10-13,25,1.052967149459004,1.1545816588671722,0.7078819409012794,-0.16855813564000002
GNN Correlation Only (Ablation),2025-10-14,21,1.0649066920886396,1.1616913804446913,0.9612667716684795,-0.06860642776190476
GNN Correlation Only (Ablation),2025-10-15,32,0.7574994757584275,0.847620518178573,0.8789658676832914,0.16971618182499998
GNN Correlation Only (Ablation),2025-10-16,30,0.8183505269554392,0.9314130347214931,0.8441125822563966,0.07613101355
GNN Correlation Only (Ablation),2025-10-17,32,0.6796625941989483,0.7604257542636023,0.7578306240029633,0.16117416550312502
GNN Correlation Only (Ablation),2025-10-20,38,0.4468643778783356,0.5436874476312181,0.22908238466142825,0.2093352426789474
GNN Correlation Only (Ablation),2025-10-21,25,0.6477619751860462,0.7617706161059874,0.026874018348753453,0.40131265092
GNN Correlation Only (Ablation),2025-10-22,21,0.5423186226715393,0.6655210869500792,-0.14036475024407818,0.16053436980952382
GNN Correlation Only (Ablation),2025-10-23,25,0.5573990297230963,0.6516152381148361,-0.24974001288414002,-0.07463348825999999
GNN Correlation Only (Ablation),2025-10-24,34,0.580548145627666,0.7071389893013093,-0.26624001962516236,-0.10794019341176468
GNN Correlation Only (Ablation),2025-10-27,31,0.6701215325754392,0.8007752861801747,-0.06557656277812296,0.30562941184193554
GNN Correlation Only (Ablation),2025-10-28,50,0.5184700606119154,0.6180242989904131,0.12101141020655631,0.19646949167
GNN Correlation Only (Ablation),2025-10-29,39,0.4823333382449172,0.5913191961187477,0.019094500571298276,0.050121405756410255
GNN Correlation Only (Ablation),2025-10-30,58,0.558921357235565,0.6873464339368183,-0.13119824494010415,0.0038050361551724143
GNN Correlation Only (Ablation),2025-10-31,49,0.5246177215951283,0.6701127414137997,0.011479436795284249,-0.11351560067346941
GNN Correlation Only (Ablation),2025-11-03,27,0.45120513170826554,0.5869944232321329,0.003313953815786927,0.23432798629629625
GNN Correlation Only (Ablation),2025-11-04,39,0.6550001137691626,0.7457158512567363,-0.38115324395207256,0.03976548929025641
GNN Correlation Only (Ablation),2025-11-05,21,0.34611748976732243,0.4773742273756217,-0.25644739078623907,-0.3392999823809524
GNN Correlation Only (Ablation),2025-11-06,24,0.30735246224471086,0.4211546159882494,-0.28337500321989256,-0.36610413587499996
GNN Correlation Only (Ablation),2025-11-07,25,0.42575412989032235,0.5448301719718371,-0.3970564894378185,-0.25172983758
GNN Correlation Only (Ablation),2025-11-10,26,0.4114295552118123,0.5246498171499481,-0.5797752434244523,-0.32513296511538464
GNN Correlation Only (Ablation),2025-11-11,26,0.494361314148585,0.5935830986455335,-0.6995792504973136,-0.4008096156153846
GNN Correlation Only (Ablation),2025-11-12,21,0.6105472423308862,0.7300079713073736,-0.5520115909831864,-0.2056173357142857
GNN Correlation Only (Ablation),2025-11-13,18,0.4567998216450373,0.583902969257942,-0.7133575197723176,-0.5438429088888889
GNN Correlation Only (Ablation),2025-11-14,33,0.759244658594464,0.8508227431533567,-0.70503772998398,-0.017204338290909095
GNN Correlation Only (Ablation),2025-11-17,32,0.7882757912174625,0.9117147974272737,-0.8600367773324251,-0.07362990456249999
GNN Correlation Only (Ablation),2025-11-18,20,0.6878776283286466,0.7770031001142748,-0.6814870437607169,-0.04394189740000001
GNN Correlation Only (Ablation),2025-11-19,29,0.44850842884958725,0.5471061912039216,-0.32233051001897145,-0.0562858586986207
GNN Correlation Only (Ablation),2025-11-20,19,0.46265207968621896,0.527720732658672,-0.45044055581092834,-0.09486883921052632
GNN Correlation Only (Ablation),2025-11-21,24,0.6146546396621971,0.7059761626646127,-0.3334377268329263,0.06013981509166668
GNN Correlation Only (Ablation),2025-11-24,40,0.43618901725119663,0.5651064228837005,-0.3597063962370157,-0.12991401578249998
GNN Correlation Only (Ablation),2025-11-25,29,0.41094005149031093,0.544623301717453,-0.4900795557889445,-0.11518284141724139
GNN Correlation Only (Ablation),2025-11-26,33,0.6173547584793889,0.7342758612139646,-0.3659449321302501,-0.04775551790909091
GNN Correlation Only (Ablation),2025-11-27,27,0.4728030745965279,0.562173875069456,-0.22846735165350968,-0.13988647503703702
GNN Correlation Only (Ablation),2025-11-28,39,0.5195096260391889,0.5810196570111822,-0.33838716798867935,0.015836795588461534
GNN Correlation Only (Ablation),2025-12-01,32,0.552910918258236,0.6841484488029297,-0.11428797220651177,-0.07157330421875001
GNN Correlation Only (Ablation),2025-12-02,35,0.6416561624594947,0.7672924690819333,-0.05120044486331088,0.1464338588285714
GNN Correlation Only (Ablation),2025-12-03,25,0.6194450258132518,0.688531540511978,-0.11792576879262924,0.20091256512
GNN Correlation Only (Ablation),2025-12-04,25,0.6957960200927434,0.7773553811253624,-0.14116075962781907,0.24054265947999998
GNN Correlation Only (Ablation),2025-12-05,30,0.5349302020261636,0.6112877526276979,0.08346801071893424,0.2535105985
GNN Correlation Only (Ablation),2025-12-08,38,0.41700014455105283,0.5048412620911803,0.20761902061732193,0.33406846597368417
GNN Correlation Only (Ablation),2025-12-09,21,0.4066634019692866,0.5140879012647827,0.6144675633737019,0.2694298841904762
GNN Correlation Only (Ablation),2025-12-10,22,0.5889446324395954,0.7042904953139878,0.49401991814374924,0.21499184938636365
GNN Correlation Only (Ablation),2025-12-11,27,0.6668941846660977,0.7651369809962807,0.7375843146884883,0.12376016562962962
GNN Correlation Only (Ablation),2025-12-12,27,0.45043295437386927,0.575482662093738,0.3017797464573825,0.1118087842111111
GNN Correlation Only (Ablation),2025-12-15,27,0.3838496876664094,0.47185278877471476,0.020687360980513464,0.2961108999629629
GNN Correlation Only (Ablation),2025-12-16,26,0.6076176099434232,0.7279083296789963,-0.14098394334387893,0.3047642196538462
GNN Correlation Only (Ablation),2025-12-17,36,0.5189319331378921,0.5945287027375049,-0.21214387824551928,0.14509951930555556
GNN Correlation Only (Ablation),2025-12-18,22,0.5626714026569665,0.6495773399325279,-0.10292873489247127,0.17561818805454543
GNN Correlation Only (Ablation),2025-12-19,31,0.5370821426203142,0.6172183421269536,-0.10720998959075059,0.21810680274193547
GNN Correlation Only (Ablation),2025-12-22,41,0.7419653987305694,0.8319765719382672,-0.2593194145436694,0.25175897
GNN Correlation Only (Ablation),2025-12-23,32,0.6503257638683841,0.792559039312901,-0.23235947964712977,-0.004870456937500002
GNN Correlation Only (Ablation),2025-12-24,32,0.6817316013733452,0.7980515617202447,-0.2970215806271881,-0.015594822718749998
HistGBR,2025-07-21,48,0.39481867929158226,0.4609132176328449,0.046077619617184006,-0.00548368506666667
HistGBR,2025-07-22,30,1.08930182050531,1.1937703876313004,0.9995107176713646,-0.025555460716666662
HistGBR,2025-07-23,30,0.9159055206688664,1.031449030102558,0.9202205285429954,0.03674856793333334
HistGBR,2025-07-24,31,1.0268726687176435,1.132187769133275,0.9343916881949671,-0.04138205251612904
HistGBR,2025-07-25,45,0.8638015846191727,0.9915406222123521,0.7596078343999882,0.025220210111111106
HistGBR,2025-07-28,50,0.9348263872597786,1.0337387713084027,0.9369582717120647,0.051684798988000005
HistGBR,2025-07-29,60,0.6543285650256536,0.7740170912003971,0.45427825953811407,0.04535450118333333
HistGBR,2025-07-30,83,0.5314068684456004,0.6303106224669216,0.10702851389994822,-0.019290725137349397
HistGBR,2025-07-31,76,0.49792850929961396,0.6205558921016002,0.08838029628570535,-0.10362898762763159
HistGBR,2025-08-01,37,0.5426519388165726,0.6363997526812396,-0.0745088876904668,-0.1490169900945946
HistGBR,2025-08-04,38,0.5663818084218095,0.655268687689213,-0.10145948068575787,-0.1504021028684211
HistGBR,2025-08-05,36,0.4465780041796056,0.5179769482176861,-0.37487867526296115,-0.18485441597222224
HistGBR,2025-08-06,26,0.5320815939819461,0.588329869054015,-0.14083578982032263,-0.08595228578076922
HistGBR,2025-08-07,36,0.4880769883493363,0.5554709539810593,-0.23988299361533588,-0.22027821577777776
HistGBR,2025-08-08,26,0.41821556683382755,0.5062274155709471,-0.23521079500922218,-0.25509131862692314
HistGBR,2025-08-11,34,0.42239419748977525,0.5315603128758847,-0.23858163461965673,-0.2937634832941176
HistGBR,2025-08-12,40,0.5476609005359778,0.6237018297407048,-0.021510404278524225,-0.17704657701249998
HistGBR,2025-08-13,40,0.46449487776615833,0.5860376207001358,-0.02204249510541558,-0.156706420225
HistGBR,2025-08-14,47,0.5201859799985892,0.6149789296060556,-0.03528345249434735,-0.1584846451914894
HistGBR,2025-08-15,47,0.5049158922477661,0.6599304735524927,0.10872904429251844,-0.1778880614893617
HistGBR,2025-08-18,48,0.7384412229654322,0.8968227535248131,0.29530955080796656,-0.08515354759375
HistGBR,2025-08-19,32,0.9339579084628926,1.0991714197655498,0.6199170272011543,-0.2671582605
HistGBR,2025-08-20,22,0.6776056248798553,0.784360521218673,0.5331480452282862,-0.09178289260454547
HistGBR,2025-08-21,27,0.653707773036146,0.7811910365379499,0.43002829935263703,-0.12946609795555555
HistGBR,2025-08-22,22,0.5415994117258432,0.656576138252513,0.021112949841401794,-0.12200007974954546
HistGBR,2025-08-25,35,0.451808909864621,0.5503327797321915,-0.38995374560888324,-0.09866761885714286
HistGBR,2025-08-26,29,0.7616124555266061,0.8051681563154854,-0.8668567743794672,-0.17760026265517245
HistGBR,2025-08-27,48,0.5649814837686306,0.6661460251660849,-0.37079950018475455,-0.21083750647916666
HistGBR,2025-08-28,44,0.4100590118067538,0.5308380209737132,-0.20006302898135883,-0.12111049605909091
HistGBR,2025-08-29,68,0.48006480330944956,0.6145913696165267,-0.1453050631166929,-0.29025904916176476
HistGBR,2025-09-03,57,0.41305996047544574,0.5144518571188674,-0.23750580723086992,-0.22367159053508773
HistGBR,2025-09-04,33,0.4168387651564826,0.5366778398423018,-0.2706651750839118,-0.3022055691948485
HistGBR,2025-09-05,40,0.4400560837074017,0.5392962648034098,-0.26589589260984214,-0.335502065125
HistGBR,2025-09-08,34,0.5163695568578794,0.5815058405388253,-0.692036332014729,-0.24644056970588235
HistGBR,2025-09-09,34,0.4986362139188916,0.5948799098472284,-0.583147019668318,-0.2634684576
HistGBR,2025-09-10,15,0.3662481187284819,0.43953861723717474,-0.5063832828154167,-0.3938840602666666
HistGBR,2025-09-11,24,0.44119982193221213,0.5100128623472334,-0.7523090887504319,-0.49940421895833337
HistGBR,2025-09-12,35,0.5325250727081718,0.6215486326453603,-0.5365998666201319,-0.3952756594285714
HistGBR,2025-09-15,26,0.468603544611108,0.5193757607248219,-0.6407614733593968,-0.31496841826923083
HistGBR,2025-09-16,24,0.4419644010119823,0.5472939424185742,-0.5739597231925776,-0.313363519625
HistGBR,2025-09-17,26,0.29425126999857565,0.3471389207778467,-0.603710324718402,-0.3858351176153846
HistGBR,2025-09-18,30,0.42231037942570077,0.4851784798169752,-0.5061139052112897,-0.19894402875333334
HistGBR,2025-09-19,27,0.32602361855114687,0.39956669403066747,-0.46342689792315167,-0.31949547114814814
HistGBR,2025-09-22,32,0.41279140294576266,0.5019436236224882,-0.50593942462001,-0.28409448125
HistGBR,2025-09-23,20,0.6255284287629441,0.6916142308364767,-0.5915107115637511,-0.1250343072
HistGBR,2025-09-24,18,0.4302922598806354,0.4677177912559241,-0.6660241770247618,-0.3251424388888889
HistGBR,2025-09-25,23,0.40693614495418173,0.45060814662461335,-0.5250428372427173,-0.23677084296956522
HistGBR,2025-09-26,30,0.4031034709886809,0.45321614635706936,-0.4215045191347599,-0.2175792999
HistGBR,2025-09-29,39,0.6076350852058177,0.7454369872885472,0.32395532497992885,-0.1764511027948718
HistGBR,2025-09-30,25,0.6007527509611151,0.690216446327904,0.2917064583301544,-0.13561370973999998
HistGBR,2025-10-01,25,0.512179661888562,0.6197239054669775,0.2020943395793438,-0.092584254944
HistGBR,2025-10-02,29,0.6345684496052134,0.7532088855530022,0.21972038982243375,-0.2111535536206896
HistGBR,2025-10-03,25,0.4539997141133412,0.5219560520821329,0.175862440764904,-0.10275223793999999
HistGBR,2025-10-06,32,0.43406123460329976,0.5196773491469244,-0.26870964182307944,-0.049241647459374996
HistGBR,2025-10-07,25,0.3571639421932028,0.4143495441573231,-0.175495589338243,-0.024073869199999997
HistGBR,2025-10-08,28,0.33670895336433826,0.43175696498801386,-0.17656355976526225,-0.1705146349285714
HistGBR,2025-10-09,27,0.379808894841705,0.4930554417165136,-0.17065722467722716,-0.18693274503703705
HistGBR,2025-10-10,29,0.4726633962104346,0.5755371473454517,-0.13070322923233796,-0.11896826142413792
HistGBR,2025-10-13,25,0.9999805233849272,1.109910956640876,0.7078819409012794,-0.22964363257599998
HistGBR,2025-10-14,21,1.110676680326735,1.1848261637029966,0.9612667716684795,-0.13118388933333333
HistGBR,2025-10-15,32,1.0240247030188256,1.09053851352711,0.8789658676832914,-0.10982262483875
HistGBR,2025-10-16,30,1.000458883390977,1.0793141329428342,0.8441125822563966,-0.07249245236666667
HistGBR,2025-10-17,32,0.9448647473558247,1.0412072773675543,0.7578306240029633,-0.11135942359375
HistGBR,2025-10-20,38,0.47973357557479485,0.6006572499718561,0.22908238466142825,-0.10791962863157897
HistGBR,2025-10-21,25,0.5449254800006941,0.6564749490422148,0.026874018348753453,-0.13875286792
HistGBR,2025-10-22,21,0.3971816041440843,0.5139584811901198,-0.14036475024407818,-0.07733267327142858
HistGBR,2025-10-23,25,0.36308222954993835,0.5039595851284032,-0.24974001288414002,-0.32302397547999995
HistGBR,2025-10-24,34,0.4446137815194707,0.5581775850936013,-0.26624001962516236,-0.24445528621470583
HistGBR,2025-10-27,31,0.5529657033814772,0.601794695700143,-0.06557656277812296,-0.041444881870967745
HistGBR,2025-10-28,50,0.629086378321033,0.7125211259610372,0.12101141020655631,-0.094981255992
HistGBR,2025-10-29,39,0.4705578235420097,0.6220523255630137,0.019094500571298276,-0.2159022653589743
HistGBR,2025-10-30,58,0.536905466096937,0.6451627941838285,-0.13119824494010415,-0.2200899392586207
HistGBR,2025-10-31,49,0.5151295100584002,0.6335394945452149,0.011479436795284249,-0.18842918777551018
HistGBR,2025-11-03,27,0.3860778944853795,0.5040344095373732,0.003313953815786927,-0.1805356890888889
HistGBR,2025-11-04,39,0.49340469909536977,0.5771534950116322,-0.38115324395207256,-0.2687336041538461
HistGBR,2025-11-05,21,0.395444252516653,0.48198945945984095,-0.25644739078623907,-0.3106398014285714
HistGBR,2025-11-06,24,0.32864344971795006,0.43730432897782134,-0.28337500321989256,-0.3287698745
HistGBR,2025-11-07,25,0.4516290092689686,0.5659922258320927,-0.3970564894378185,-0.2925862904
HistGBR,2025-11-10,26,0.4824911355690134,0.5675437320066719,-0.5797752434244523,-0.2757900580769231
HistGBR,2025-11-11,26,0.4253289884190941,0.49935018296415806,-0.6995792504973136,-0.3557531626730769
HistGBR,2025-11-12,21,0.5864553562328779,0.6135885743178062,-0.5520115909831864,-0.2213743627842857
HistGBR,2025-11-13,18,0.47932787094319923,0.5587055878793642,-0.7133575197723176,-0.33049173761111106
HistGBR,2025-11-14,33,0.5309040208997517,0.5908463794621704,-0.70503772998398,-0.2559653590227272
HistGBR,2025-11-17,32,0.536544150214405,0.601533069535883,-0.8600367773324251,-0.3491644315625
HistGBR,2025-11-18,20,0.44854475545212863,0.5471200472671158,-0.6814870437607169,-0.266833189115
HistGBR,2025-11-19,29,0.35040586525294465,0.43103970540364006,-0.32233051001897145,-0.28575999737931035
HistGBR,2025-11-20,19,0.24292136994937694,0.2803605539278967,-0.45044055581092834,-0.24528110684210525
HistGBR,2025-11-21,24,0.3567353491001493,0.45750251550535503,-0.3334377268329263,-0.32409112349999997
HistGBR,2025-11-24,40,0.330008566574736,0.4251942991103085,-0.3597063962370157,-0.25566239899099996
HistGBR,2025-11-25,29,0.3253140652073866,0.38222785521652886,-0.4900795557889445,-0.22830644617241383
HistGBR,2025-11-26,33,0.40323496288518923,0.4774645617133696,-0.3659449321302501,-0.23222612645454546
HistGBR,2025-11-27,27,0.4002147652983449,0.4686911310943734,-0.22846735165350968,-0.23464517814814817
HistGBR,2025-11-28,39,0.3320998664566176,0.39295552056137567,-0.33838716798867935,-0.2337271921794872
HistGBR,2025-12-01,32,0.42834255295768336,0.5454302573895223,-0.11428797220651177,-0.25319650665625
HistGBR,2025-12-02,35,0.41533333283285495,0.5130596947053513,-0.05120044486331088,-0.12953862871999997
HistGBR,2025-12-03,25,0.44912612029191934,0.5312574584951502,-0.11792576879262924,-0.06639949569999999
HistGBR,2025-12-04,25,0.5108450331434364,0.5982394134936099,-0.14116075962781907,-0.019919292039999998
HistGBR,2025-12-05,30,0.4601591785753279,0.586851271174813,0.08346801071893424,-0.035723591799999996
HistGBR,2025-12-08,38,0.42417896916551723,0.5195220545763187,0.20761902061732193,0.005748980578947368
HistGBR,2025-12-09,21,0.7002459694813439,0.787636386025149,0.6144675633737019,-0.037712862095238095
HistGBR,2025-12-10,22,0.7032073693702829,0.8306815825697241,0.49401991814374924,-0.015951664204545444
HistGBR,2025-12-11,27,0.8656881354068384,0.9429556311835333,0.7375843146884883,-0.10449051777777776
HistGBR,2025-12-12,27,0.5315352174615643,0.6208210524903397,0.3017797464573825,-0.08484468919518517
HistGBR,2025-12-15,27,0.3186907223652237,0.3719869202861994,0.020687360980513464,-0.02292899721481481
HistGBR,2025-12-16,26,0.37303136871604753,0.48025138829538533,-0.14098394334387893,-0.04549818296153845
HistGBR,2025-12-17,36,0.4287821072725363,0.502483334779589,-0.21214387824551928,-0.061701736433333335
HistGBR,2025-12-18,22,0.3996822389139817,0.5338541752768219,-0.10292873489247127,-0.04236883151818182
HistGBR,2025-12-19,31,0.41167492702606484,0.5447524059969806,-0.10720998959075059,-0.11462835525806452
HistGBR,2025-12-22,41,0.5048994384569475,0.6140279872366877,-0.2593194145436694,-0.08119032679512195
HistGBR,2025-12-23,32,0.5347720024014342,0.6520967929870962,-0.23235947964712977,-0.1539357918125
HistGBR,2025-12-24,32,0.5034859364983453,0.6354822558955568,-0.2970215806271881,-0.16795780853125003
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-07-21,48,0.3940584145922476,0.46461334864368176,0.046077619617184006,-0.028784059645833332
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-07-22,30,1.1179592511719771,1.2220144176954775,0.9995107176713646,-0.05799188705
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-07-23,30,0.9388103823291996,1.0531610873673327,0.9202205285429954,0.012011430606333329
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-07-24,31,1.0510514630724823,1.158833509065689,0.9343916881949671,-0.07247406880645162
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-07-25,45,0.8817631249747282,1.0146914135522491,0.7596078343999882,-0.0035927234222222215
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-07-28,50,0.9598690723612274,1.0612341170653872,0.9369582717120647,0.020173035189599998
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-07-29,60,0.6663812786177253,0.7912808379285949,0.45427825953811407,0.011672030143333335
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-07-30,83,0.5373471898156722,0.6408844689752752,0.10702851389994822,-0.06252892049156626
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-07-31,76,0.5046710589637016,0.6344806311973719,0.08838029628570535,-0.14561254713157892
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-01,37,0.5434120449361691,0.641630532962663,-0.0745088876904668,-0.180741164327027
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-04,38,0.5654460245357978,0.6598984927594319,-0.10145948068575787,-0.18677928814473685
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-05,36,0.43633979298642855,0.5056674567585951,-0.37487867526296115,-0.2156825606388889
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-06,26,0.5312002074727153,0.5889639640482707,-0.14083578982032263,-0.11021219365923077
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-07,36,0.48013026297433636,0.5548146541835847,-0.23988299361533588,-0.2498488350138889
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-08,26,0.41673627714151984,0.5069216118802475,-0.23521079500922218,-0.27885448893461545
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-11,34,0.4197462591956576,0.5321636072583918,-0.23858163461965673,-0.3066415504705882
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-12,40,0.5551587113834779,0.6346490859570432,-0.021510404278524225,-0.208131870265
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-13,40,0.46799640673204107,0.5926240586207105,-0.02204249510541558,-0.182006041555
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-14,47,0.5207661292964615,0.6196998261821649,-0.03528345249434735,-0.1842765099787234
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-15,47,0.518057575035,0.6730705501510078,0.10872904429251844,-0.20172281695744682
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-18,48,0.739993233994387,0.9039094700591375,0.29530955080796656,-0.10825286954583334
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-19,32,0.9455545344138,1.1134197133955945,0.6199170272011543,-0.28314936431250004
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-20,22,0.6861321413958402,0.794821494771924,0.5331480452282862,-0.10323712840909094
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-21,27,0.6662939774213312,0.7997485977646066,0.43002829935263703,-0.15360675871111112
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-22,22,0.5390786056662976,0.6585599675531691,0.021112949841401794,-0.1460632192818182
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-25,35,0.4295095940819292,0.5307651013553824,-0.38995374560888324,-0.13766364281999996
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-26,29,0.7277610165610887,0.7716888656939828,-0.8668567743794672,-0.2155672685172414
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-27,48,0.5518294509977971,0.6570758625290872,-0.37079950018475455,-0.24785644254166664
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-28,44,0.4077786017018021,0.5258683219097352,-0.20006302898135883,-0.15147190809090907
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-08-29,68,0.48950214056124847,0.6249664304211243,-0.1453050631166929,-0.3295296872352941
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-03,57,0.40985137517428977,0.515581119390792,-0.23750580723086992,-0.2538470239824561
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-04,33,0.4195180567192099,0.5414812345124774,-0.2706651750839118,-0.3250698023939394
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-05,40,0.4400853427324017,0.5451169642132913,-0.26589589260984214,-0.35559072610000003
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-08,34,0.4998909019167029,0.5655064674043019,-0.692036332014729,-0.26502614835294114
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-09,34,0.4834256532326589,0.5778454849084457,-0.583147019668318,-0.29399035705882354
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-10,15,0.35767591852848185,0.4299541039470646,-0.5063832828154167,-0.41922333606666673
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-11,24,0.43395090197387876,0.5015895183599068,-0.7523090887504319,-0.5083411765
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-12,35,0.5252237907081719,0.6159719256711932,-0.5365998666201319,-0.4068350477142857
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-15,26,0.45713785857264644,0.5087059286164136,-0.6407614733593968,-0.3305847358461539
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-16,24,0.4373834700119823,0.5446048891881891,-0.5739597231925776,-0.31747546062500004
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-17,26,0.28856978061396027,0.3403412159836449,-0.603710324718402,-0.39589316346153836
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-18,30,0.41475694577903416,0.4778204967904327,-0.5061139052112897,-0.21512095746666665
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-19,27,0.3201493890521749,0.3965624324173123,-0.46342689792315167,-0.3389568887185185
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-22,32,0.39290223593219,0.49127314191197424,-0.50593942462001,-0.31334818246875007
HistGBR Residual Hybrid GNN (MAE shrinkage),2025-09-23,20,0.6085138651629443,0.6741915010549696,-0.5915107115637511,-0.1501209618
